Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-0.038031,0.0016881,-0.0020016,0,0,0,0.22345,0.0023212,-2.1163E-19,-2.2447E-10,0.001413,2.9796E-21,0.0037336,0,0,0,0,0,0,package://autokit/meshes/base_link.STL,1,1,1,1,0,0,0,0,0,0,package://autokit/meshes/base_link.STL,,M-D048-180015-A-1,坐标系1,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
box_Link,0.0052382,0.0061354,0.26841,0,0,0,5.464,0.038343,0.00011246,0.0086934,0.049652,-8.1245E-05,0.049073,0,0,0,0,0,0,package://autokit/meshes/box_Link.STL,1,1,1,1,0,0,0,0,0,0,package://autokit/meshes/box_Link.STL,,M-D048-180002-A-1;卫星天线-蘑菇头-2;M-D048-180003-A-1;M-D048-180013-A-1;M-D048-180013-A-2;RTK-NEWTON-2-1;D-D005-003003-C-1;M-D048-180004-A-2;M-D048-180014-A-1;M-D048-180001-A-1;D-D005-003006-C-1;M-C254-240001-A-1;14寸屏幕-1;RS-LIDAR-16-1;卫星天线-蘑菇头-1;IntelRealsense_D435(i)_Multibody-1;M-D048-180010-A-1;M-D048-180006-A-1;M-D048-180006-A-3;M-D048-180012-A-2;M-D048-180005-A-2;M-D048-180005-A-1,坐标系2,基准轴4 <D-D005-003003-C-1>,box_joint,prismatic,0,0,0,0,0,0,base_link,-1,0,0,0,0,0,0,,,,,,,,
